134;
134;
134;
134;
133;
136;
136;
136;
133;
134;
134;
134;
134;
134;
134;
135;
135;
135;
135;
136;
136;
137;
137;
137;
137;
137;
137;
138;
138;
139;
139;
139;
139;
139;
143;
143;
140;
140;
140;
140;
141;
141;
141;
141;
141;
141;
155;
131;
131;
130;
130;
130;
129;
129;
128;
128;
130;
130;
129;
129;
117;
117;
113;
113;
113;
106;
106;
106;
103;
103;
101;
101;
101;
99;
98;
98;
96;
96;
95;
95;
93;
93;
91;
91;
90;
90;
88;
87;
87;
85;
85;
83;
83;
82;
82;
80;
80;
79;
79;
77;
77;
75;
75;
73;
73;
72;
72;
70;
70;
69;
69;
67;
66;
66;
47;
47;
61;
61;
60;
60;
58;
58;
57;
57;
55;
54;
54;
54;
54;
52;
51;
49;
49;
47;
47;
45;
45;
44;
44;
42;
42;
40;
40;
38;
38;
36;
36;
34;
34;
32;
32;
30;
29;
29;
29;
27;
27;
25;
23;
23;
22;
22;
-280;
-280;
-279;
-279;
-276;
-276;
250;
250;
250;
250;
251;
251;
252;
252;
253;
254;
254;
254;
254;
255;
256;
259;
259;
-135;
-131;
-131;
-135;
-135;
-122;
-118;
-118;
-115;
-115;
-109;
-109;
-106;
-106;
-104;
-101;
-101;
-100;
-100;
-98;
-98;
-281;
-281;
-96;
-95;
-95;
-95;
-95;
-94;
-94;
-94;
-93;
-93;
-93;
-93;
-92;
-92;
-91;
-91;
-89;
-89;
-89;
-89;
-88;
-87;
-87;
-86;
-86;
-85;
-85;
-87;
-87;
-83;
-83;
-82;
-82;
-81;
-79;
-79;
-80;
-80;
-80;
-76;
-76;
-78;
-78;
-77;
-77;
-76;
-76;
-69;
-72;
-72;
-66;
-66;
-64;
-64;
-62;
-62;
-60;
-58;
-58;
-58;
-59;
-54;
-54;
-52;
-50;
-50;
-47;
-47;
-46;
-46;
-42;
-42;
-44;
-44;
-36;
-36;
-33;
-33;
-30;
-30;
-28;
-28;
-25;
-25;
-23;
293;
293;
22;
25;
25;
28;
28;
30;
30;
32;
32;
37;
37;
37;
39;
39;
41;
41;
43;
43;
45;
45;
46;
46;
48;
48;
50;
50;
52;
53;
53;
54;
54;
56;
56;
57;
57;
58;
58;
59;
59;
59;
59;
60;
60;
60;
60;
60;
60;
60;
60;
60;
62;
62;
62;
62;
59;
59;
58;
58;
58;
58;
57;
